iter	Passed	Remaining
971	4813	138
972	4817	133
973	4821	128
974	4826	123
975	4830	118
976	4834	113
977	4838	108
978	4842	103
979	4847	98
980	4851	93
981	4855	89
982	4859	84
983	4863	79
984	4869	74
985	4874	69
986	4878	64
987	4882	59
988	4887	54
989	4892	49
990	4896	44
991	4901	39
992	4905	34
993	4909	29
994	4913	24
995	4917	19
996	4921	14
997	4925	9
998	4929	4
999	4934	0
